<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2022.01.18	15:45:00	1.13773	1.13802	1.13744	1.13783	816	0	0
2022.01.18	16:00:00	1.13783	1.13788	1.13703	1.13706	816	0	0
2022.01.18	16:15:00	1.13706	1.13707	1.13566	1.13618	1226	0	0
2022.01.18	16:30:00	1.13618	1.13650	1.13594	1.13629	1370	0	0
2022.01.18	16:45:00	1.13631	1.13691	1.13620	1.13670	1176	0	0
2022.01.18	17:00:00	1.13670	1.13672	1.13522	1.13587	1408	0	0
2022.01.18	17:15:00	1.13587	1.13590	1.13500	1.13570	1183	0	0
2022.01.18	17:30:00	1.13566	1.13590	1.13501	1.13522	1020	0	0
2022.01.18	17:45:00	1.13520	1.13540	1.13432	1.13432	1272	0	0
2022.01.18	18:00:00	1.13432	1.13441	1.13364	1.13379	965	0	0
2022.01.18	18:15:00	1.13378	1.13389	1.13266	1.13328	1013	0	0
2022.01.18	18:30:00	1.13327	1.13342	1.13302	1.13340	854	0	0
2022.01.18	18:45:00	1.13340	1.13384	1.13336	1.13344	707	0	0
2022.01.18	19:00:00	1.13344	1.13356	1.13266	1.13283	719	0	0
2022.01.18	19:15:00	1.13282	1.13323	1.13265	1.13298	587	0	0
2022.01.18	19:30:00	1.13299	1.13299	1.13234	1.13242	577	0	0
2022.01.18	19:45:00	1.13242	1.13249	1.13205	1.13226	640	0	0
2022.01.18	20:00:00	1.13226	1.13236	1.13193	1.13212	472	0	0
2022.01.18	20:15:00	1.13213	1.13249	1.13202	1.13210	491	0	0
2022.01.18	20:30:00	1.13210	1.13266	1.13190	1.13262	493	0	0
2022.01.18	20:45:00	1.13262	1.13302	1.13247	1.13274	584	0	0
2022.01.18	21:00:00	1.13273	1.13316	1.13271	1.13314	456	0	0
2022.01.18	21:15:00	1.13316	1.13337	1.13292	1.13306	429	0	0
2022.01.18	21:30:00	1.13305	1.13344	1.13304	1.13340	440	0	0
2022.01.18	21:45:00	1.13340	1.13347	1.13257	1.13270	780	0	0
2022.01.18	22:00:00	1.13270	1.13322	1.13270	1.13279	511	0	0
2022.01.18	22:15:00	1.13278	1.13284	1.13248	1.13250	321	0	0
2022.01.18	22:30:00	1.13250	1.13250	1.13192	1.13194	330	0	0
2022.01.18	22:45:00	1.13195	1.13244	1.13147	1.13173	602	0	0
2022.01.18	23:00:00	1.13173	1.13262	1.13168	1.13248	366	0	0
2022.01.18	23:15:00	1.13246	1.13262	1.13238	1.13238	260	0	0
2022.01.18	23:30:00	1.13238	1.13255	1.13229	1.13255	161	0	0
2022.01.18	23:45:00	1.13256	1.13281	1.13255	1.13278	213	0	0
2022.01.19	00:00:00	1.13210	1.13231	1.13194	1.13226	192	0	40
2022.01.19	00:15:00	1.13225	1.13247	1.13224	1.13240	139	0	23
2022.01.19	00:30:00	1.13249	1.13269	1.13234	1.13269	232	0	6
2022.01.19	00:45:00	1.13272	1.13276	1.13263	1.13274	159	0	4
2022.01.19	01:00:00	1.13274	1.13287	1.13266	1.13286	169	0	0
2022.01.19	01:15:00	1.13286	1.13290	1.13269	1.13269	127	0	0
2022.01.19	01:30:00	1.13268	1.13268	1.13251	1.13262	171	0	0
2022.01.19	01:45:00	1.13262	1.13306	1.13262	1.13288	145	0	0
2022.01.19	02:00:00	1.13293	1.13298	1.13219	1.13220	447	0	0
2022.01.19	02:15:00	1.13220	1.13249	1.13214	1.13214	278	0	0
2022.01.19	02:30:00	1.13214	1.13268	1.13199	1.13266	340	0	0
2022.01.19	02:45:00	1.13266	1.13292	1.13228	1.13292	402	0	0
2022.01.19	03:00:00	1.13295	1.13298	1.13245	1.13249	421	0	0
2022.01.19	03:15:00	1.13247	1.13260	1.13201	1.13202	386	0	0
2022.01.19	03:30:00	1.13201	1.13242	1.13190	1.13226	355	0	0
2022.01.19	03:45:00	1.13226	1.13239	1.13206	1.13222	372	0	0
2022.01.19	04:00:00	1.13222	1.13234	1.13201	1.13207	295	0	0
2022.01.19	04:15:00	1.13207	1.13272	1.13206	1.13250	355	0	0
2022.01.19	04:30:00	1.13250	1.13279	1.13226	1.13241	391	0	0
2022.01.19	04:45:00	1.13240	1.13254	1.13211	1.13226	300	0	0
2022.01.19	05:00:00	1.13226	1.13248	1.13210	1.13244	324	0	0
2022.01.19	05:15:00	1.13244	1.13256	1.13236	1.13242	232	0	0
2022.01.19	05:30:00	1.13243	1.13284	1.13242	1.13284	272	0	0
2022.01.19	05:45:00	1.13284	1.13300	1.13274	1.13276	268	0	0
2022.01.19	06:00:00	1.13276	1.13278	1.13258	1.13277	199	0	0
2022.01.19	06:15:00	1.13276	1.13302	1.13274	1.13296	228	0	0
2022.01.19	06:30:00	1.13296	1.13315	1.13291	1.13292	230	0	0
2022.01.19	06:45:00	1.13291	1.13312	1.13283	1.13302	183	0	0
2022.01.19	07:00:00	1.13302	1.13319	1.13296	1.13308	224	0	0
2022.01.19	07:15:00	1.13306	1.13322	1.13301	1.13302	232	0	0
2022.01.19	07:30:00	1.13302	1.13337	1.13301	1.13312	266	0	0
2022.01.19	07:45:00	1.13312	1.13315	1.13286	1.13301	244	0	0
2022.01.19	08:00:00	1.13302	1.13306	1.13271	1.13292	292	0	0
2022.01.19	08:15:00	1.13292	1.13342	1.13292	1.13342	203	0	0
2022.01.19	08:30:00	1.13342	1.13363	1.13334	1.13350	341	0	0
2022.01.19	08:45:00	1.13350	1.13363	1.13333	1.13340	327	0	0
2022.01.19	09:00:00	1.13340	1.13362	1.13300	1.13310	839	0	0
2022.01.19	09:15:00	1.13309	1.13396	1.13308	1.13389	761	0	0
2022.01.19	09:30:00	1.13389	1.13428	1.13371	1.13382	657	0	0
2022.01.19	09:45:00	1.13382	1.13391	1.13290	1.13308	811	0	0
2022.01.19	10:00:00	1.13312	1.13353	1.13297	1.13342	1086	0	0
2022.01.19	10:15:00	1.13341	1.13362	1.13309	1.13322	600	0	0
2022.01.19	10:30:00	1.13322	1.13369	1.13295	1.13362	731	0	0
2022.01.19	10:45:00	1.13358	1.13383	1.13310	1.13333	754	0	0
2022.01.19	11:00:00	1.13333	1.13455	1.13320	1.13442	785	0	0
2022.01.19	11:15:00	1.13442	1.13482	1.13420	1.13422	646	0	0
2022.01.19	11:30:00	1.13422	1.13454	1.13389	1.13408	685	0	0
2022.01.19	11:45:00	1.13408	1.13430	1.13387	1.13399	583	0	0
2022.01.19	12:00:00	1.13399	1.13426	1.13368	1.13400	505	0	0
2022.01.19	12:15:00	1.13399	1.13465	1.13385	1.13462	477	0	0
2022.01.19	12:30:00	1.13458	1.13484	1.13442	1.13477	469	0	0
2022.01.19	12:45:00	1.13478	1.13498	1.13464	1.13469	474	0	0
2022.01.19	13:00:00	1.13468	1.13482	1.13444	1.13468	516	0	0
2022.01.19	13:15:00	1.13468	1.13486	1.13441	1.13441	556	0	0
2022.01.19	13:30:00	1.13440	1.13446	1.13394	1.13413	566	0	0
2022.01.19	13:45:00	1.13411	1.13436	1.13378	1.13379	474	0	0
2022.01.19	14:00:00	1.13378	1.13406	1.13361	1.13390	480	0	0
2022.01.19	14:15:00	1.13390	1.13428	1.13376	1.13400	476	0	0
2022.01.19	14:30:00	1.13400	1.13424	1.13351	1.13378	450	0	0
2022.01.19	14:45:00	1.13378	1.13396	1.13332	1.13342	606	0	0
2022.01.19	15:00:00	1.13345	1.13464	1.13343	1.13454	907	0	0
2022.01.19	15:15:00	1.13453	1.13507	1.13440	1.13499	800	0	0
2022.01.19	15:30:00	1.13500	1.13500	1.13424	1.13427	862	0	0
2022.01.19	15:45:00	1.13427	1.13495	1.13410	1.13441	917	0	0
2022.01.19	16:00:00	1.13441	1.13480	1.13370	1.13375	909	0	0
2022.01.19	16:15:00	1.13376	1.13480	1.13372	1.13478	990	0	0
2022.01.19	16:30:00	1.13478	1.13498	1.13395	1.13482	1215	0	0
2022.01.19	16:45:00	1.13482	1.13542	1.13409	1.13441	1163	0	0
2022.01.19	17:00:00	1.13440	1.13526	1.13426	1.13517	877	0	0
2022.01.19	17:15:00	1.13517	1.13522	1.13404	1.13412	910	0	0
2022.01.19	17:30:00	1.13415	1.13430	1.13360	1.13376	876	0	0
2022.01.19	17:45:00	1.13376	1.13475	1.13371	1.13445	1285	0	0
2022.01.19	18:00:00	1.13448	1.13492	1.13430	1.13468	876	0	0
2022.01.19	18:15:00	1.13467	1.13571	1.13447	1.13541	719	0	0
2022.01.19	18:30:00	1.13541	1.13543	1.13503	1.13508	786	0	0
2022.01.19	18:45:00	1.13508	1.13510	1.13426	1.13452	702	0	0
2022.01.19	19:00:00	1.13452	1.13479	1.13425	1.13475	575	0	0
2022.01.19	19:15:00	1.13476	1.13506	1.13424	1.13496	493	0	0
2022.01.19	19:30:00	1.13496	1.13497	1.13406	1.13429	543	0	0
2022.01.19	19:45:00	1.13429	1.13456	1.13403	1.13441	510	0	0
2022.01.19	20:00:00	1.13440	1.13461	1.13419	1.13454	624	0	0
2022.01.19	20:15:00	1.13456	1.13510	1.13454	1.13486	396	0	0
2022.01.19	20:30:00	1.13485	1.13499	1.13466	1.13488	283	0	0
2022.01.19	20:45:00	1.13487	1.13503	1.13472	1.13482	333	0	0
2022.01.19	21:00:00	1.13483	1.13492	1.13460	1.13462	391	0	0
2022.01.19	21:15:00	1.13462	1.13497	1.13451	1.13492	283	0	0
2022.01.19	21:30:00	1.13493	1.13534	1.13468	1.13526	410	0	0
2022.01.19	21:45:00	1.13526	1.13526	1.13493	1.13512	413	0	0
2022.01.19	22:00:00	1.13511	1.13527	1.13497	1.13510	502	0	0
2022.01.19	22:15:00	1.13511	1.13536	1.13504	1.13536	317	0	0
2022.01.19	22:30:00	1.13536	1.13548	1.13518	1.13530	275	0	0
2022.01.19	22:45:00	1.13532	1.13537	1.13453	1.13459	401	0	0
2022.01.19	23:00:00	1.13458	1.13476	1.13443	1.13444	267	0	0
2022.01.19	23:15:00	1.13445	1.13483	1.13442	1.13478	213	0	0
2022.01.19	23:30:00	1.13478	1.13480	1.13430	1.13432	211	0	0
2022.01.19	23:45:00	1.13433	1.13445	1.13420	1.13422	208	0	0
2022.01.20	00:00:00	1.13412	1.13442	1.13394	1.13425	267	0	16
2022.01.20	00:15:00	1.13421	1.13458	1.13358	1.13439	587	0	11
2022.01.20	00:30:00	1.13443	1.13445	1.13407	1.13421	72	0	5
2022.01.20	00:45:00	1.13421	1.13425	1.13414	1.13415	35	0	5
2022.01.20	01:00:00	1.13415	1.13421	1.13403	1.13416	124	0	0
2022.01.20	01:15:00	1.13416	1.13429	1.13408	1.13413	138	0	0
2022.01.20	01:30:00	1.13413	1.13432	1.13403	1.13431	149	0	0
2022.01.20	01:45:00	1.13432	1.13436	1.13427	1.13431	136	0	0
2022.01.20	02:00:00	1.13431	1.13460	1.13430	1.13455	358	0	0
2022.01.20	02:15:00	1.13454	1.13466	1.13444	1.13460	204	0	0
2022.01.20	02:30:00	1.13460	1.13480	1.13455	1.13470	256	0	0
2022.01.20	02:45:00	1.13472	1.13521	1.13470	1.13510	354	0	0
2022.01.20	03:00:00	1.13510	1.13570	1.13495	1.13560	352	0	0
2022.01.20	03:15:00	1.13560	1.13620	1.13552	1.13613	639	0	0
2022.01.20	03:30:00	1.13613	1.13652	1.13611	1.13622	442	0	0
2022.01.20	03:45:00	1.13622	1.13635	1.13598	1.13600	442	0	0
2022.01.20	04:00:00	1.13600	1.13610	1.13537	1.13554	448	0	0
2022.01.20	04:15:00	1.13556	1.13568	1.13529	1.13534	395	0	0
2022.01.20	04:30:00	1.13534	1.13548	1.13513	1.13520	269	0	0
2022.01.20	04:45:00	1.13520	1.13560	1.13509	1.13550	336	0	0
2022.01.20	05:00:00	1.13549	1.13563	1.13522	1.13532	167	0	0
2022.01.20	05:15:00	1.13531	1.13551	1.13520	1.13540	274	0	0
2022.01.20	05:30:00	1.13540	1.13541	1.13512	1.13527	226	0	0
2022.01.20	05:45:00	1.13528	1.13536	1.13504	1.13535	325	0	0
2022.01.20	06:00:00	1.13534	1.13536	1.13485	1.13500	236	0	0
2022.01.20	06:15:00	1.13500	1.13520	1.13488	1.13512	160	0	0
2022.01.20	06:30:00	1.13512	1.13522	1.13501	1.13502	120	0	0
2022.01.20	06:45:00	1.13510	1.13520	1.13506	1.13506	134	0	0
2022.01.20	07:00:00	1.13507	1.13516	1.13456	1.13463	203	0	0
2022.01.20	07:15:00	1.13462	1.13492	1.13459	1.13492	240	0	0
2022.01.20	07:30:00	1.13493	1.13504	1.13458	1.13482	289	0	0
2022.01.20	07:45:00	1.13483	1.13530	1.13483	1.13499	265	0	0
2022.01.20	08:00:00	1.13498	1.13510	1.13481	1.13498	364	0	0
2022.01.20	08:15:00	1.13498	1.13526	1.13496	1.13499	278	0	0
2022.01.20	08:30:00	1.13499	1.13518	1.13496	1.13518	174	0	0
2022.01.20	08:45:00	1.13518	1.13529	1.13474	1.13500	218	0	0
2022.01.20	09:00:00	1.13500	1.13524	1.13486	1.13510	378	0	0
2022.01.20	09:15:00	1.13510	1.13563	1.13494	1.13562	404	0	0
2022.01.20	09:30:00	1.13562	1.13667	1.13552	1.13664	701	0	0
2022.01.20	09:45:00	1.13664	1.13665	1.13594	1.13598	656	0	0
2022.01.20	10:00:00	1.13598	1.13690	1.13592	1.13642	837	0	0
2022.01.20	10:15:00	1.13642	1.13653	1.13591	1.13628	727	0	0
2022.01.20	10:30:00	1.13628	1.13632	1.13569	1.13578	619	0	0
2022.01.20	10:45:00	1.13579	1.13587	1.13524	1.13548	725	0	0
2022.01.20	11:00:00	1.13548	1.13567	1.13491	1.13499	716	0	0
2022.01.20	11:15:00	1.13499	1.13537	1.13461	1.13506	759	0	0
2022.01.20	11:30:00	1.13506	1.13511	1.13479	1.13479	577	0	0
2022.01.20	11:45:00	1.13480	1.13493	1.13434	1.13474	629	0	0
2022.01.20	12:00:00	1.13475	1.13516	1.13450	1.13473	563	0	0
2022.01.20	12:15:00	1.13473	1.13498	1.13424	1.13428	641	0	0
2022.01.20	12:30:00	1.13428	1.13475	1.13419	1.13460	605	0	0
2022.01.20	12:45:00	1.13460	1.13483	1.13444	1.13458	434	0	0
2022.01.20	13:00:00	1.13457	1.13469	1.13366	1.13386	605	0	0
2022.01.20	13:15:00	1.13386	1.13390	1.13330	1.13386	717	0	0
2022.01.20	13:30:00	1.13386	1.13405	1.13361	1.13386	493	0	0
2022.01.20	13:45:00	1.13383	1.13420	1.13370	1.13402	470	0	0
2022.01.20	14:00:00	1.13401	1.13412	1.13344	1.13348	543	0	0
2022.01.20	14:15:00	1.13347	1.13362	1.13313	1.13357	556	0	0
2022.01.20	14:30:00	1.13354	1.13384	1.13341	1.13371	605	0	0
2022.01.20	14:45:00	1.13371	1.13403	1.13368	1.13390	478	0	0
2022.01.20	15:00:00	1.13389	1.13399	1.13364	1.13377	629	0	0
2022.01.20	15:15:00	1.13377	1.13461	1.13364	1.13441	688	0	0
2022.01.20	15:30:00	1.13441	1.13575	1.13426	1.13563	1347	0	0
2022.01.20	15:45:00	1.13561	1.13578	1.13506	1.13517	1102	0	0
2022.01.20	16:00:00	1.13517	1.13576	1.13500	1.13504	957	0	0
2022.01.20	16:15:00	1.13503	1.13527	1.13424	1.13427	761	0	0
2022.01.20	16:30:00	1.13428	1.13493	1.13404	1.13442	1093	0	0
2022.01.20	16:45:00	1.13441	1.13456	1.13320	1.13449	1219	0	0
2022.01.20	17:00:00	1.13447	1.13476	1.13382	1.13394	1164	0	0
2022.01.20	17:15:00	1.13394	1.13394	1.13287	1.13384	1225	0	0
2022.01.20	17:30:00	1.13386	1.13456	1.13370	1.13439	1114	0	0
2022.01.20	17:45:00	1.13439	1.13533	1.13431	1.13480	1335	0	0
2022.01.20	18:00:00	1.13481	1.13533	1.13432	1.13464	1023	0	0
2022.01.20	18:15:00	1.13464	1.13479	1.13356	1.13370	881	0	0
2022.01.20	18:30:00	1.13370	1.13388	1.13331	1.13332	669	0	0
2022.01.20	18:45:00	1.13332	1.13377	1.13322	1.13354	653	0	0
2022.01.20	19:00:00	1.13354	1.13417	1.13350	1.13388	573	0	0
2022.01.20	19:15:00	1.13388	1.13398	1.13294	1.13309	599	0	0
2022.01.20	19:30:00	1.13310	1.13344	1.13301	1.13312	428	0	0
2022.01.20	19:45:00	1.13313	1.13322	1.13265	1.13272	419	0	0
2022.01.20	20:00:00	1.13273	1.13294	1.13217	1.13248	503	0	0
2022.01.20	20:15:00	1.13248	1.13268	1.13208	1.13215	375	0	0
2022.01.20	20:30:00	1.13214	1.13220	1.13149	1.13176	530	0	0
2022.01.20	20:45:00	1.13175	1.13210	1.13169	1.13180	376	0	0
2022.01.20	21:00:00	1.13179	1.13197	1.13164	1.13173	373	0	0
2022.01.20	21:15:00	1.13174	1.13186	1.13162	1.13180	301	0	0
2022.01.20	21:30:00	1.13179	1.13184	1.13132	1.13133	405	0	0
2022.01.20	21:45:00	1.13133	1.13139	1.13115	1.13124	414	0	0
2022.01.20	22:00:00	1.13124	1.13148	1.13099	1.13110	440	0	0
2022.01.20	22:15:00	1.13110	1.13187	1.13110	1.13172	499	0	0
2022.01.20	22:30:00	1.13171	1.13171	1.13076	1.13082	585	0	0
2022.01.20	22:45:00	1.13082	1.13102	1.13032	1.13040	553	0	0
2022.01.20	23:00:00	1.13042	1.13109	1.13041	1.13106	390	0	0
2022.01.20	23:15:00	1.13107	1.13114	1.13086	1.13105	298	0	0
2022.01.20	23:30:00	1.13105	1.13108	1.13050	1.13061	299	0	0
2022.01.20	23:45:00	1.13062	1.13112	1.13060	1.13106	199	0	0
2022.01.21	00:00:00	1.13114	1.13114	1.13095	1.13100	39	0	7
2022.01.21	00:15:00	1.13112	1.13112	1.13100	1.13108	79	0	7
2022.01.21	00:30:00	1.13108	1.13123	1.13107	1.13117	93	0	7
2022.01.21	00:45:00	1.13120	1.13130	1.13113	1.13122	97	0	0
2022.01.21	01:00:00	1.13124	1.13137	1.13104	1.13127	261	0	0
2022.01.21	01:15:00	1.13127	1.13139	1.13077	1.13120	362	0	0
2022.01.21	01:30:00	1.13120	1.13126	1.13097	1.13121	265	0	0
2022.01.21	01:45:00	1.13120	1.13133	1.13103	1.13131	167	0	0
2022.01.21	02:00:00	1.13132	1.13171	1.13128	1.13166	354	0	0
2022.01.21	02:15:00	1.13166	1.13171	1.13066	1.13066	398	0	0
2022.01.21	02:30:00	1.13065	1.13097	1.13045	1.13046	416	0	0
2022.01.21	02:45:00	1.13046	1.13056	1.13022	1.13039	390	0	0
2022.01.21	03:00:00	1.13040	1.13047	1.13009	1.13019	537	0	0
2022.01.21	03:15:00	1.13019	1.13058	1.13017	1.13048	447	0	0
2022.01.21	03:30:00	1.13048	1.13142	1.13046	1.13132	472	0	0
2022.01.21	03:45:00	1.13132	1.13178	1.13132	1.13174	414	0	0
2022.01.21	04:00:00	1.13174	1.13192	1.13157	1.13186	325	0	0
2022.01.21	04:15:00	1.13186	1.13194	1.13170	1.13192	266	0	0
2022.01.21	04:30:00	1.13192	1.13232	1.13181	1.13228	322	0	0
2022.01.21	04:45:00	1.13228	1.13352	1.13211	1.13346	718	0	0
2022.01.21	05:00:00	1.13345	1.13346	1.13260	1.13276	508	0	0
2022.01.21	05:15:00	1.13276	1.13310	1.13267	1.13287	359	0	0
2022.01.21	05:30:00	1.13288	1.13296	1.13267	1.13268	231	0	0
2022.01.21	05:45:00	1.13268	1.13273	1.13250	1.13260	261	0	0
2022.01.21	06:00:00	1.13258	1.13271	1.13248	1.13260	209	0	0
2022.01.21	06:15:00	1.13260	1.13270	1.13251	1.13254	197	0	0
2022.01.21	06:30:00	1.13255	1.13258	1.13236	1.13252	170	0	0
2022.01.21	06:45:00	1.13252	1.13259	1.13243	1.13244	138	0	0
2022.01.21	07:00:00	1.13245	1.13246	1.13225	1.13230	146	0	0
2022.01.21	07:15:00	1.13230	1.13246	1.13226	1.13238	148	0	0
2022.01.21	07:30:00	1.13238	1.13260	1.13226	1.13260	226	0	0
2022.01.21	07:45:00	1.13260	1.13261	1.13234	1.13254	264	0	0
2022.01.21	08:00:00	1.13254	1.13282	1.13248	1.13271	318	0	0
2022.01.21	08:15:00	1.13272	1.13285	1.13263	1.13282	297	0	0
2022.01.21	08:30:00	1.13281	1.13296	1.13259	1.13275	365	0	0
2022.01.21	08:45:00	1.13276	1.13309	1.13274	1.13292	418	0	0
2022.01.21	09:00:00	1.13292	1.13330	1.13242	1.13330	760	0	0
2022.01.21	09:15:00	1.13327	1.13364	1.13316	1.13349	620	0	0
2022.01.21	09:30:00	1.13349	1.13358	1.13290	1.13313	523	0	0
2022.01.21	09:45:00	1.13314	1.13321	1.13227	1.13287	657	0	0
2022.01.21	10:00:00	1.13286	1.13365	1.13282	1.13332	1123	0	0
2022.01.21	10:15:00	1.13332	1.13401	1.13308	1.13394	972	0	0
2022.01.21	10:30:00	1.13394	1.13400	1.13348	1.13359	759	0	0
2022.01.21	10:45:00	1.13359	1.13388	1.13329	1.13358	785	0	0
2022.01.21	11:00:00	1.13358	1.13390	1.13312	1.13374	745	0	0
2022.01.21	11:15:00	1.13376	1.13418	1.13373	1.13414	604	0	0
2022.01.21	11:30:00	1.13414	1.13453	1.13387	1.13410	606	0	0
2022.01.21	11:45:00	1.13411	1.13436	1.13382	1.13393	591	0	0
2022.01.21	12:00:00	1.13392	1.13395	1.13356	1.13389	529	0	0
2022.01.21	12:15:00	1.13390	1.13416	1.13333	1.13334	527	0	0
2022.01.21	12:30:00	1.13334	1.13388	1.13321	1.13382	436	0	0
2022.01.21	12:45:00	1.13382	1.13393	1.13356	1.13390	453	0	0
2022.01.21	13:00:00	1.13389	1.13393	1.13330	1.13346	434	0	0
2022.01.21	13:15:00	1.13346	1.13354	1.13293	1.13296	518	0	0
2022.01.21	13:30:00	1.13296	1.13315	1.13257	1.13268	572	0	0
2022.01.21	13:45:00	1.13268	1.13304	1.13258	1.13298	525	0	0
2022.01.21	14:00:00	1.13298	1.13358	1.13262	1.13347	762	0	0
2022.01.21	14:15:00	1.13347	1.13388	1.13338	1.13378	587	0	0
2022.01.21	14:30:00	1.13378	1.13429	1.13375	1.13424	536	0	0
2022.01.21	14:45:00	1.13426	1.13447	1.13376	1.13382	771	0	0
2022.01.21	15:00:00	1.13378	1.13500	1.13374	1.13484	919	0	0
2022.01.21	15:15:00	1.13484	1.13506	1.13446	1.13458	761	0	0
2022.01.21	15:30:00	1.13460	1.13495	1.13428	1.13472	672	0	0
2022.01.21	15:45:00	1.13472	1.13518	1.13464	1.13500	684	0	0
2022.01.21	16:00:00	1.13500	1.13522	1.13466	1.13516	839	0	0
2022.01.21	16:15:00	1.13516	1.13598	1.13506	1.13559	958	0	0
2022.01.21	16:30:00	1.13559	1.13569	1.13424	1.13468	1263	0	0
2022.01.21	16:45:00	1.13464	1.13510	1.13407	1.13501	993	0	0
2022.01.21	17:00:00	1.13500	1.13536	1.13458	1.13512	1338	0	0
2022.01.21	17:15:00	1.13512	1.13515	1.13438	1.13441	1130	0	0
2022.01.21	17:30:00	1.13439	1.13465	1.13392	1.13417	1137	0	0
2022.01.21	17:45:00	1.13416	1.13500	1.13370	1.13459	1293	0	0
2022.01.21	18:00:00	1.13460	1.13534	1.13456	1.13464	911	0	0
2022.01.21	18:15:00	1.13465	1.13466	1.13406	1.13428	795	0	0
2022.01.21	18:30:00	1.13426	1.13472	1.13411	1.13440	772	0	0
2022.01.21	18:45:00	1.13441	1.13471	1.13414	1.13456	642	0	0
2022.01.21	19:00:00	1.13456	1.13499	1.13397	1.13484	686	0	0
2022.01.21	19:15:00	1.13484	1.13484	1.13442	1.13469	503	0	0
2022.01.21	19:30:00	1.13469	1.13478	1.13458	1.13462	443	0	0
2022.01.21	19:45:00	1.13461	1.13467	1.13442	1.13456	273	0	0
2022.01.21	20:00:00	1.13456	1.13456	1.13418	1.13429	332	0	0
2022.01.21	20:15:00	1.13430	1.13490	1.13429	1.13467	330	0	0
2022.01.21	20:30:00	1.13468	1.13486	1.13446	1.13461	314	0	0
2022.01.21	20:45:00	1.13461	1.13466	1.13434	1.13443	345	0	0
2022.01.21	21:00:00	1.13444	1.13464	1.13422	1.13458	285	0	0
2022.01.21	21:15:00	1.13458	1.13465	1.13426	1.13430	257	0	0
2022.01.21	21:30:00	1.13430	1.13447	1.13416	1.13443	249	0	0
2022.01.21	21:45:00	1.13442	1.13447	1.13406	1.13415	391	0	0
2022.01.21	22:00:00	1.13414	1.13439	1.13384	1.13429	426	0	0
2022.01.21	22:15:00	1.13428	1.13434	1.13403	1.13430	360	0	0
2022.01.21	22:30:00	1.13429	1.13433	1.13405	1.13432	381	0	0
2022.01.21	22:45:00	1.13431	1.13452	1.13400	1.13412	528	0	0
2022.01.21	23:00:00	1.13413	1.13454	1.13407	1.13448	329	0	0
2022.01.21	23:15:00	1.13448	1.13450	1.13430	1.13430	126	0	0
2022.01.21	23:30:00	1.13430	1.13434	1.13392	1.13429	213	0	0
2022.01.21	23:45:00	1.13429	1.13433	1.13407	1.13427	210	0	0
2022.01.24	00:00:00	1.13412	1.13425	1.13407	1.13419	47	0	34
2022.01.24	00:15:00	1.13422	1.13432	1.13398	1.13400	106	0	36
2022.01.24	00:30:00	1.13404	1.13409	1.13399	1.13409	52	0	39
2022.01.24	00:45:00	1.13408	1.13412	1.13400	1.13406	125	0	39
2022.01.24	01:00:00	1.13405	1.13422	1.13369	1.13416	349	0	0
2022.01.24	01:15:00	1.13417	1.13451	1.13407	1.13423	233	0	0
2022.01.24	01:30:00	1.13422	1.13426	1.13396	1.13408	249	0	0
2022.01.24	01:45:00	1.13407	1.13422	1.13403	1.13413	177	0	0
2022.01.24	02:00:00	1.13412	1.13412	1.13339	1.13344	378	0	0
2022.01.24	02:15:00	1.13345	1.13354	1.13335	1.13342	175	0	0
2022.01.24	02:30:00	1.13343	1.13348	1.13326	1.13335	164	0	0
2022.01.24	02:45:00	1.13335	1.13408	1.13331	1.13386	349	0	0
2022.01.24	03:00:00	1.13386	1.13396	1.13351	1.13352	290	0	0
2022.01.24	03:15:00	1.13352	1.13357	1.13335	1.13356	207	0	0
2022.01.24	03:30:00	1.13356	1.13381	1.13343	1.13343	296	0	0
2022.01.24	03:45:00	1.13344	1.13373	1.13336	1.13371	273	0	0
2022.01.24	04:00:00	1.13371	1.13379	1.13339	1.13341	215	0	0
2022.01.24	04:15:00	1.13341	1.13359	1.13325	1.13336	144	0	0
2022.01.24	04:30:00	1.13335	1.13348	1.13322	1.13341	169	0	0
2022.01.24	04:45:00	1.13341	1.13353	1.13322	1.13324	394	0	0
2022.01.24	05:00:00	1.13325	1.13341	1.13314	1.13333	189	0	0
2022.01.24	05:15:00	1.13332	1.13339	1.13308	1.13308	164	0	0
2022.01.24	05:30:00	1.13307	1.13310	1.13276	1.13286	214	0	0
2022.01.24	05:45:00	1.13286	1.13303	1.13280	1.13290	182	0	0
2022.01.24	06:00:00	1.13290	1.13304	1.13280	1.13302	132	0	0
2022.01.24	06:15:00	1.13302	1.13306	1.13294	1.13295	101	0	0
2022.01.24	06:30:00	1.13295	1.13313	1.13291	1.13312	103	0	0
2022.01.24	06:45:00	1.13312	1.13312	1.13290	1.13298	105	0	0
2022.01.24	07:00:00	1.13298	1.13301	1.13265	1.13274	169	0	0
2022.01.24	07:15:00	1.13274	1.13284	1.13267	1.13268	130	0	0
2022.01.24	07:30:00	1.13267	1.13277	1.13255	1.13264	259	0	0
2022.01.24	07:45:00	1.13264	1.13276	1.13171	1.13178	338	0	0
2022.01.24	08:00:00	1.13182	1.13227	1.13166	1.13170	451	0	0
2022.01.24	08:15:00	1.13170	1.13187	1.13149	1.13158	358	0	0
2022.01.24	08:30:00	1.13156	1.13208	1.13150	1.13192	287	0	0
